id,name,artists,release_date,popularity,duration_ms,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,1980-06-27,79,163373,"classic rock, glam rock, rock",0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015
0wvIGFIgbyz4JNwQhZgTv2,Rooster (2022 Remaster),Alice In Chains,1992-09-29,70,374333,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",0.263,0.562,3,-7.858,1,0.0273,0.0289,0.00118,0.12,0.213,146.08
31F5kR9fPxI7lBV0Stfl4V,Guns for Hire,AC/DC,1983-08-15,41,204720,"australian rock, hard rock, rock",0.49,0.902,9,-3.759,1,0.0493,0.00331,0.354,0.0695,0.825,128.427
6ZBeRXjadHvBk9VYSnoO0R,You Don't Mess Around with Jim,Jim Croce,1972-04-01,60,182533,"classic rock, country rock, folk, folk rock, mellow gold, singer-songwriter, soft rock",0.763,0.736,11,-6.958,0,0.0491,0.584,1.71e-05,0.145,0.967,82.046
43TQVltxEHaqCKpSsttaT5,Epiphany,Staind,2001-08-20,49,256133,"alternative metal, nu metal, post-grunge",0.559,0.487,6,-9.349,1,0.0266,0.0327,0.0814,0.129,0.145,149.961
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,Van Halen,1984-01-04,71,210226,"album rock, classic rock, hard rock, rock",0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167
4f3RDq9nYPBeR1yMSgnmBm,You've Got Another Thing Coming,Judas Priest,1982,62,310080,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock",0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225
1bKQ48M9onID2kbSpRy8kK,Send Me An Angel,Scorpions,1990-01-01,69,273333,"album rock, german hard rock, german metal, german rock, hard rock, rock",0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87
2UqzzArv2T0NnHSTIUa13V,Locomotive (Complicity),Guns N' Roses,1991-09-18,45,522093,"glam metal, hard rock, rock",0.473,0.983,1,-7.251,1,0.0892,0.00762,0.000774,0.0475,0.435,118.193
5J9sCTakcfbaO3Ez4ykjQJ,The Breakup Song,The Greg Kihn Band,1981-01-01,62,169707,album rock,0.695,0.887,9,-4.417,0,0.0291,0.032,4.9e-05,0.234,0.965,141.541
2YodwKJnbPyNKe8XXSE9V7,Lithium,Nirvana,1991-09-26,69,257053,"grunge, permanent wave, rock",0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207
57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,2000,79,208960,"alternative metal, nu metal, post-grunge, rap metal, rock",0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076
06WUUNf7q18NZfjIsQFsfa,Delusions of Saviour,Slayer,2015-09-11,71,115413,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal",0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165
55mJleti2WfWEFNFcBduhc,Schism,TOOL,2001-05-15,68,403533,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock",0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister,1984-05-10,68,219666,"album rock, classic rock, glam metal, hard rock, metal, rock",0.502,0.924,4,-6.299,1,0.0503,0.0127,0,0.162,0.922,149.186
745sNpjWbAxo2MA2zSYbyD,Wherever I May Roam (Remastered),Metallica,1991-08-12,63,404333,"hard rock, metal, old school thrash, rock, thrash metal",0.539,0.834,9,-7.459,0,0.0364,0.000646,0.000516,0.119,0.339,131.383
49e9eCJwK2aMkPk4rPX3fD,The Sleep,Pantera,1990-07-20,47,347013,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal",0.372,0.701,9,-11.145,0,0.0528,0.018,0.00317,0.287,0.419,87.964
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,1987-07-21,84,356066,"glam metal, hard rock, rock",0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,1979-11-30,71,382296,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock",0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163
39vX5jwuZ1ye6YDIGNfXog,Born To Be Wild,Steppenwolf,2018-06-01,40,209895,"acid rock, album rock, blues rock, classic canadian rock, classic rock, hard rock, proto-metal, rock, singer-songwriter, soft rock",0.448,0.833,2,-8.934,1,0.106,0.292,0.288,0.378,0.552,145.851
0RdUX4WE0fO30VnlUbDVL6,Still Loving You,Scorpions,2011-11-07,71,403453,"album rock, german hard rock, german metal, german rock, hard rock, rock",0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929
6n5lHdpuBDdA7pYDpiKzEI,Can't Get Enough - 2015 Remaster,Bad Company,1974,57,256360,"album rock, classic rock, country rock, glam metal, hard rock, mellow gold, rock, singer-songwriter, soft rock, southern rock",0.638,0.686,0,-9.876,1,0.0366,0.314,0.23,0.0678,0.766,126.045
4OH1lqC4mx1ja8RkXMOmRp,Hit The Lights (Remastered),Metallica,1983-07-25,48,255866,"hard rock, metal, old school thrash, rock, thrash metal",0.249,0.97,4,-5.535,0,0.21,4.3e-05,0.224,0.138,0.287,160.687
5SAEMjVQbmin3g7b0RG6me,5 Minutes Alone,Pantera,1994,60,347440,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal",0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402
4bP7RH0Ce8Y1XmNye0SVYs,Love at First Feel,AC/DC,1976-09-20,38,191466,"australian rock, hard rock, rock",0.546,0.786,2,-6.442,1,0.0425,0.0145,0.274,0.132,0.567,122.838
5Gu2VpufM4JJZuvZNrcVI6,Dear Coach's Corner,Propagandhi,2009,37,291933,"canadian indie, canadian punk, melodic hardcore, punk, ska, ska punk, skate punk",0.396,0.887,3,-7.035,0,0.0736,0.00486,1.34e-06,0.353,0.378,109.947
3ex9yveBIpssnR6sVvhwiR,Into the Void - 2014 Remaster,Black Sabbath,1971-07-21,49,370312,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal",0.401,0.544,6,-13.893,1,0.0392,0.0126,0.0448,0.145,0.513,77.17
4k1IS2uF2dGcU3GzOOZqqb,Whiplash (Remastered),Metallica,1983-07-25,53,248546,"hard rock, metal, old school thrash, rock, thrash metal",0.386,0.911,4,-6.474,0,0.0956,0.000608,0.443,0.135,0.188,158.045
0eEJrthp6PcMd33xs2NLrc,Debonaire,Dope,1999-09-06,58,152626,"alternative metal, industrial metal, nu metal",0.586,0.889,11,-4.331,0,0.0488,1.35e-05,0.607,0.0715,0.837,140.535
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,1980,68,153840,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock",0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019
3evG0BIqEFMMP7lVJh1cSf,Don't Let Me Down - Remastered 2009,The Beatles,1973-04-02,66,215733,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.591,0.289,4,-11.049,1,0.026,0.568,0.000777,0.0928,0.733,76.391
7zscdQe9CjzXnqT3P1Ey7K,If You Want Blood (You've Got It),AC/DC,1979-07-27,61,274226,"australian rock, hard rock, rock",0.487,0.932,2,-4.001,1,0.117,0.0311,0.149,0.43,0.54,141.243
1Ab3hhOw1TJWDgO10vlxNZ,The Trooper - 2015 Remaster,Iron Maiden,1983-05-16,2,252733,"alternative metal, hard rock, metal, nwobhm, rock",0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756
7ptv3yXdBWwzO7rVA62rwy,(Oh) Pretty Woman - 2015 Remaster,Van Halen,1982-04-14,59,172670,"album rock, classic rock, hard rock, rock",0.441,0.97,1,-2.1,0,0.0708,0.192,1.68e-06,0.312,0.5,128.289
1DRIdIwGkt6vbTCnhJeRxk,It Don't Matter,Def Leppard,1980-03-14,19,201266,"album rock, classic rock, glam metal, hard rock, nwobhm, rock",0.489,0.9,2,-6.857,1,0.0575,0.00664,0.0458,0.276,0.694,134.384
6ZtrGCcn38kGImt2GPFbJB,Shot In The Dark,AC/DC,2020-10-07,48,185133,"australian rock, hard rock, rock",0.599,0.787,2,-4.708,1,0.0338,2.07e-05,5.27e-05,0.064,0.822,114.065
30mGnM5QNhzMVmIegDhfFs,Blackened (Remastered),Metallica,1988-09-07,45,402143,"hard rock, metal, old school thrash, rock, thrash metal",0.435,0.853,4,-7.341,0,0.124,5.31e-05,0.00746,0.13,0.475,129.218
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,1984-03-27,69,252493,"album rock, german hard rock, german metal, german rock, hard rock, rock",0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697
70b6WxS0cjxbQqvdu4Q4Sa,Fade,Staind,2001-08-20,48,242600,"alternative metal, nu metal, post-grunge",0.471,0.846,1,-3.632,1,0.0416,0.00209,0.0369,0.126,0.255,116.469
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,1979-11-30,74,238746,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock",0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114
6Vjk8MNXpQpi0F4BefdTyq,Kashmir - Remaster,Led Zeppelin,1975-02-24,67,517125,"album rock, classic rock, hard rock, rock",0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576
1blHMFNrpEafM2GG5K5pnm,Dude (Looks Like A Lady),Aerosmith,1987-01-01,0,265773,"album rock, classic rock, hard rock, rock",0.543,0.984,4,-2.959,0,0.0446,0.428,2.98e-05,0.0565,0.919,126.289
4IT9XxTHKgivxPk6lS8ZE5,Cold Hearted Man,AC/DC,2010-04-29,35,214373,"australian rock, hard rock, rock",0.541,0.756,7,-5.556,1,0.0407,0.102,0.644,0.27,0.364,118.209
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,2002-07-09,81,269000,"alternative rock, funk metal, funk rock, permanent wave, rock",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455
0IXpUl1fn2QZcBavfuq0H4,Living After Midnight,Judas Priest,1980,60,210133,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock",0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,Bon Jovi,1986-08-16,72,308666,"glam metal, rock",0.253,0.803,7,-3.977,1,0.0392,0.129,0.0146,0.309,0.258,150.036
2OoS1aZFAFscH1cUiKlazH,Refuse / Resist,Sepultura,1993-09-02,58,199226,"alternative metal, brazilian groove metal, brazilian metal, brazilian thrash metal, death metal, deathrash, groove metal, hard rock, latin metal, metal, metal mineiro, nu metal, old school thrash, speed metal, thrash metal",0.475,0.953,2,-6.951,1,0.15,0.000291,0.00338,0.104,0.232,118.033
3cXiUuiGpFmZ8OdAWKk8Ck,Lick It Up,KISS,1983-09-18,62,236640,"glam rock, hard rock, rock",0.681,0.773,2,-6.051,1,0.058,0.181,1.84e-05,0.311,0.547,120.276
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,1992-07-14,65,246733,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal",0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,1976-05-14,78,214666,"australian rock, hard rock, rock",0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366
0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,Led Zeppelin,1971-11-08,60,482830,"album rock, classic rock, hard rock, rock",0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433
51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),Deftones,2000-05-16,77,299533,"alternative metal, nu metal, rap metal, rock, sacramento indie",0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581
55yvzYuvJYG2RUEnMK78tr,About A Girl,Nirvana,2002-10-29,59,166640,"grunge, permanent wave, rock",0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,2001-09-04,83,210240,"alternative metal, nu metal, rap metal, rock",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066
76JhicgPtW4zbN72tpnMyA,Souvlaki Space Station,Slowdive,1993,50,357373,"alternative rock, dream pop, reading indie, shoegaze",0.387,0.599,4,-8.277,0,0.0301,0.00365,0.789,0.134,0.443,137.936
74mVYAylZcHEY4WVFoFplV,Space Oddity - 1999 Remaster,David Bowie,2002-10-21,0,316333,"art rock, classic rock, glam rock, permanent wave, rock",0.31,0.423,0,-12.902,1,0.0324,0.0169,1.35e-05,0.365,0.457,136.205
0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,2005-05-17,75,255466,"alternative metal, nu metal, rap metal, rock",0.538,0.981,1,-2.688,0,0.14,0.00662,0,0.219,0.711,101.414
6y2DHyCYf6azhUfXmnuH6w,Question!,System Of A Down,2005-05-17,65,200600,"alternative metal, nu metal, rap metal, rock",0.207,0.973,4,-3.21,0,0.185,0.00083,0.0158,0.318,0.364,180.683
1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,The Smiths,1984,71,408173,"madchester, new wave, permanent wave, rock, uk post-punk",0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818
4Wgj6jzoI2gYlumXdYAB8U,The National Anthem,Radiohead,2000-10-02,57,351693,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.488,0.754,2,-8.552,1,0.0378,0.00237,0.851,0.224,0.388,91.517
4e9eGQYsOiBcftrWXwsVco,Aerials,System Of A Down,2001-09-04,78,235053,"alternative metal, nu metal, rap metal, rock",0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342
4IvZLDtwBHmBmwgDIUbuwa,Here Comes Your Man,Pixies,1989-04-17,70,201186,"alternative rock, boston rock, permanent wave, rock",0.669,0.795,2,-10.865,1,0.0285,0.00772,0.0781,0.401,0.882,124.594
1seLWPX7HzMY1FZ4lrGXuD,See you soon,Wisp,2024-01-24,51,218283,zoomergaze,0.433,0.88,1,-6.466,0,0.0594,0.00573,0.828,0.2,0.293,136.01
0sTlGEld0h8kIPZaKDYUf4,Notion,The Rare Occasions,2021-12-02,79,195120,la indie,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488
1EryAkZ0VHstC6haIxVBiE,Sextape,Deftones,2008,75,241533,"alternative metal, nu metal, rap metal, rock, sacramento indie",0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,2020-04-10,77,309053,"alternative rock, garage rock, modern rock, permanent wave, rock",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959
7oDFvnqXkXuiZa1sACXobj,The Bends,Radiohead,1995-03-13,60,246200,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.23,0.755,7,-8.065,1,0.0658,0.0115,0.141,0.363,0.312,91.608
1xaTREM89RbIxkcjlpf4Uw,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,1984,76,215760,"madchester, new wave, permanent wave, rock, uk post-punk",0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045
0p5eZCY0R7uNCZS1YDtIYI,Hey,Pixies,1989-04-17,64,210906,"alternative rock, boston rock, permanent wave, rock",0.59,0.372,7,-12.37,1,0.0318,0.00105,0.00929,0.316,0.306,99.887
7CYPzawmBUJUN3tDGhQh1I,Enough for you,Wisp,2024-03-15,52,185608,zoomergaze,0.523,0.692,4,-5.822,1,0.0372,7.6e-05,0.852,0.111,0.279,118.949
30oBySjTQL416GvH4btgzz,Spaggato,Aneim,2023-08-28,2,262200,,0.524,0.837,2,-8.914,1,0.0321,0.00112,0.285,0.0514,0.876,99.997
2QwObYJWyJTiozvs0RI7CF,Street Spirit (Fade Out),Radiohead,1995-03-13,67,253853,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.488,0.454,4,-11.544,0,0.0304,0.317,0.694,0.179,0.131,138.076
2fuYa3Lx06QQJAm0MjztKr,Let Down,Radiohead,1997-05-28,72,299560,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.351,0.676,9,-9.017,1,0.0313,0.000121,0.113,0.18,0.143,102.46
4pWIwnnqx8k01fuF95UMIg,Bodysnatchers,Radiohead,2007-12-28,63,242293,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.342,0.976,2,-4.986,1,0.0573,0.00443,0.0175,0.0974,0.733,166.663
3kQfBtkQqgN1fAMfhks8TU,Need 2,Pinegrove,2015-10-15,78,191796,"countrygaze, new jersey indie, small room",0.552,0.634,1,-8.302,0,0.0261,0.00994,0.202,0.0798,0.213,76.557
2kRFrWaLWiKq48YYVdGcm8,Everything In Its Right Place,Radiohead,2000-10-02,70,251426,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
1wXJjKJy5Pt38Bu3tUzTUL,Machine Gun,Slowdive,1993,50,266706,"alternative rock, dream pop, reading indie, shoegaze",0.181,0.486,6,-14.236,0,0.0373,0.162,0.203,0.111,0.0545,154.573
5FuYgi1xinZAQyD5CYLpUJ,Here She Comes,Slowdive,1993,50,137853,"alternative rock, dream pop, reading indie, shoegaze",0.547,0.0728,11,-23.403,1,0.0388,0.573,0.776,0.105,0.232,75.33
0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),Radiohead,1997-05-28,74,267186,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603
63OQupATfueTdZMWTxW03A,Karma Police,Radiohead,1997-05-28,77,264066,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807
0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,2001-09-04,82,218933,"alternative metal, nu metal, rap metal, rock",0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68
5cy5IStIn7OSHDEIgXeDyq,Debaser,Pixies,1989-04-17,60,171746,"alternative rock, boston rock, permanent wave, rock",0.489,0.913,5,-9.152,0,0.0479,0.00015,0.709,0.0703,0.539,135.756
7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,1994-10-03,82,306440,"irish rock, pop rock, rock",0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915
0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,Radiohead,2007-12-28,76,248893,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653
0jyikFM0Umv0KlnrOEKtTG,My Iron Lung,Radiohead,1995-03-13,63,276426,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.242,0.859,0,-8.41,1,0.0663,0.0565,0.114,0.38,0.672,96.917
16EKGMPGE3f6X3p18CjtkB,The Thing,Pixies,1990-07-16,61,118933,"alternative rock, boston rock, permanent wave, rock",0.73,0.54,0,-9.046,0,0.045,0.362,0.00334,0.0419,0.977,109.76
2rtGaCAeYtmcIvuZsvgTf6,How to Disappear Completely,Radiohead,2000-10-02,67,356333,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026
7ne2hzW4jaU5tacaCI4kJH,Your face,Wisp,2023-04-04,62,227426,zoomergaze,0.549,0.761,4,-7.489,1,0.0269,0.00616,0.826,0.156,0.326,134.026
3zJRvtQkHQRTNEXSY8jQPR,Breathe (In The Air) - 2011 Remastered Version,Pink Floyd,1973-03-01,64,169560,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock",0.429,0.343,11,-16.637,0,0.0339,0.265,0.184,0.157,0.313,128.455
1oA0tDRFjY5xoNDXuMBGGA,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,1987,55,112706,"madchester, new wave, permanent wave, rock, uk post-punk",0.241,0.468,2,-9.579,1,0.0272,0.534,0,0.161,0.451,91.581
3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,2013-03-25,69,204773,"alternative rock, garage rock, modern rock, permanent wave, rock",0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437
2CVV8PtUYYsux8XOzWkCP0,Subterranean Homesick Alien,Radiohead,1997-05-28,62,267693,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.312,0.595,0,-8.919,1,0.0298,0.0484,0.00139,0.103,0.337,150.502
6ZUwzAFkFYHbe8dqqe2pB5,I'm Afraid of Americans,David Bowie,1997-01-30,41,300160,"art rock, classic rock, glam rock, permanent wave, rock",0.62,0.755,10,-7.896,1,0.0762,0.00184,0.244,0.225,0.75,160.027
70L6nHORQsblY813yNqUR3,Cherry Waves,Deftones,2006-10-25,73,317706,"alternative metal, nu metal, rap metal, rock, sacramento indie",0.47,0.859,2,-3.663,1,0.0537,0.000362,0.00691,0.142,0.17,124.01
14xj58ZexBaEaHARb11Cqs,Lucky,Radiohead,1997-05-28,61,258813,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.213,0.4,11,-9.813,0,0.0324,0.053,0.612,0.111,0.195,133.369
2pAD0PKMUMtxlMvz33tYzB,Is This It,The Strokes,2001-07-30,59,151333,"alternative rock, garage rock, modern rock, permanent wave, rock",0.664,0.679,5,-8.293,1,0.03,0.149,4.84e-05,0.347,0.804,96.002
1LkoYGxmYpO6QSEvY5C0Zl,Scotty Doesn't Know,Lustra,2006,70,175200,pop rock,0.317,0.887,0,-4.525,1,0.0472,0.000449,9.23e-06,0.363,0.544,174.009
23oUaizFBFVFI5PxJrkiO5,Anyone Can Play Guitar,Radiohead,1993-02-22,54,217800,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.293,0.812,4,-10.772,0,0.0546,0.000101,0.000756,0.332,0.555,150.743
6gCVA6ja6g0foIsWv0RuSZ,ATWA,System Of A Down,2001-09-04,68,176200,"alternative metal, nu metal, rap metal, rock",0.376,0.787,5,-4.731,0,0.0394,0.00378,0,0.548,0.371,87.102
7oDDV1cal0M0RIjr4HuuJ9,Gouge Away,Pixies,1989-04-17,58,162533,"alternative rock, boston rock, permanent wave, rock",0.658,0.475,4,-12.688,1,0.033,0.000892,0.0194,0.105,0.461,125.747
4LrfsgQ5AGouvH3PlxW2PC,Treefingers,Radiohead,2000-10-02,52,222600,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.165,0.146,6,-21.357,1,0.0362,0.827,0.887,0.109,0.0577,134.508
35YyxFpE0ZTOoqFx5bADW8,Nude,Radiohead,2007-12-28,70,255386,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378
0O7lENhqOySbsL743G7PqD,"Vermilion, Pt. 2",Slipknot,2004,66,224320,"alternative metal, nu metal, rap metal, rock",0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688
3NfqN997u9A3YAAafgzhIa,All I Think About Now,Pixies,2016-09-30,66,187320,"alternative rock, boston rock, permanent wave, rock",0.251,0.575,8,-7.819,1,0.0311,0.00405,0.00135,0.15,0.218,185.731
6d67Xv8ms2noA8wWFLiPDN,Twilight,bôa,2010-04-20,70,228800,pov: indie,0.386,0.826,11,-7.847,0,0.114,0.158,0.000489,0.101,0.376,187.094
4vsoWZcvtvSsE0OiVvDDvX,Harness Your Hopes - B-side,Pavement,2008-12-09,70,206946,"alternative rock, chamber pop, indie rock, lo-fi, shoegaze, slacker rock",0.604,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.862
7Js4OF5MUb2bqJe09g4uQE,Oh! You Pretty Things - 2015 Remaster,David Bowie,1971-12-17,56,193986,"art rock, classic rock, glam rock, permanent wave, rock",0.557,0.277,6,-9.92,1,0.035,0.797,0,0.0984,0.248,76.328
1UuaWKypSkIHxFZD03zw4m,The Tourist,Radiohead,1997-05-28,58,326533,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.241,0.295,4,-8.57,1,0.0318,0.223,0.0319,0.11,0.0398,114.347
5Qv2Nby1xTr9pQyjkrc94J,All I Need,Radiohead,2007-12-28,74,228746,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.67,0.478,4,-8.689,0,0.0355,0.531,0.428,0.138,0.0997,88.014
